t,chair_x,chair_y,chair_yaw
0.0,-2.0153415941525754,1.9850998278980456,0.012016691516060968
0.05063891410827637,-2.0153415941525754,1.9850998278980456,0.012016691516060968
0.09939241409301758,-2.01531165906157,1.985639410703407,0.011410430843363727
0.1495983600616455,-2.01531165906157,1.985639410703407,0.011410430843363727
0.19984173774719238,-2.01531165906157,1.985639410703407,0.011410430843363727
0.24942469596862793,-2.01531165906157,1.985639410703407,0.011410430843363727
0.29935789108276367,-2.017351845159335,1.985442982118142,0.011339775749523773
0.3506011962890625,-2.018549910566869,1.9818714429283717,0.010818802275184008
0.3997824192047119,-2.0172240703371918,1.9826590100202774,0.007996819355866215
0.4496302604675293,-2.0172240703371918,1.9826590100202774,0.007996819355866215
0.49956274032592773,-2.0122960736959987,1.9811584492196392,0.003129298859449037
0.5494418144226074,-2.0122960736959987,1.9811584492196392,0.003129298859449037
0.5994279384613037,-2.008308287190239,1.9814787942665204,-0.0062390564081284735
0.6495590209960938,-2.008308287190239,1.9814787942665204,-0.0062390564081284735
0.6994116306304932,-2.00263700428731,1.9807097896435824,-0.019055341838463052
0.7494978904724121,-2.00263700428731,1.9807097896435824,-0.019055341838463052
0.7995476722717285,-1.993169554622745,1.9796607723541342,-0.04068978185980999
0.8495240211486816,-1.993169554622745,1.9796607723541342,-0.04068978185980999
0.8994863033294678,-1.9819069833836067,1.9767009468720487,-0.07127548849041744
0.9497067928314209,-1.9819069833836067,1.9767009468720487,-0.07127548849041744
0.9992895126342773,-1.9687768024027257,1.970674557524917,-0.11342878986800688
1.0503385066986084,-1.9687768024027257,1.970674557524917,-0.11342878986800688
1.0994579792022705,-1.95097755906228,1.9612741746559412,-0.1660998354687336
1.1494667530059814,-1.95097755906228,1.9612741746559412,-0.1660998354687336
1.199507713317871,-1.934174249303838,1.9544886226402771,-0.22695685455065132
1.2495660781860352,-1.934174249303838,1.9544886226402771,-0.22695685455065132
1.299682855606079,-1.934174249303838,1.9544886226402771,-0.22695685455065132
1.349266767501831,-1.9144427627944194,1.950554946692996,-0.2940289909560342
1.399548053741455,-1.897943428253359,1.9392950789047319,-0.367040543305086
1.4495806694030762,-1.897943428253359,1.9392950789047319,-0.367040543305086
1.4993846416473389,-1.8751126296261424,1.9273932277788886,-0.44166567653967603
1.5506365299224854,-1.8751126296261424,1.9273932277788886,-0.44166567653967603
1.600498914718628,-1.8567368234037995,1.9165889863208825,-0.505523062817978
1.6498777866363525,-1.8567368234037995,1.9165889863208825,-0.505523062817978
1.6993255615234375,-1.8360539401631524,1.9008009452259091,-0.5607505696821615
1.7494003772735596,-1.8360539401631524,1.9008009452259091,-0.5607505696821615
1.7996935844421387,-1.8112852138385591,1.88703323573212,-0.6044654885678606
1.8494961261749268,-1.8112852138385591,1.88703323573212,-0.6044654885678606
1.8995888233184814,-1.7912302713949548,1.8743754698948232,-0.6405509571767637
1.9494223594665527,-1.7912302713949548,1.8743754698948232,-0.6405509571767637
2.002694606781006,-1.7687798640583754,1.857406502154222,-0.6715709414527866
2.049621343612671,-1.7687798640583754,1.857406502154222,-0.6715709414527866
2.099679470062256,-1.7467291413516177,1.8451334631555034,-0.6972763159736455
2.149801731109619,-1.7467291413516177,1.8451334631555034,-0.6972763159736455
2.1994211673736572,-1.7252001627307312,1.8243911038520084,-0.7237425153367353
2.249994993209839,-1.7252001627307312,1.8243911038520084,-0.7237425153367353
2.299412727355957,-1.703112425859572,1.8070077184027475,-0.7519158568042918
2.349738836288452,-1.703112425859572,1.8070077184027475,-0.7519158568042918
2.3993184566497803,-1.6832195971153348,1.7876670141237432,-0.777628718824943
2.4495153427124023,-1.6832195971153348,1.7876670141237432,-0.777628718824943
2.4995245933532715,-1.6644955369793584,1.7659955054940397,-0.7989056600119966
2.5495522022247314,-1.6644955369793584,1.7659955054940397,-0.7989056600119966
2.5996408462524414,-1.6482093995140539,1.7444252568096166,-0.8232525039220365
2.6495015621185303,-1.6482093995140539,1.7444252568096166,-0.8232525039220365
2.699502468109131,-1.6254670993272604,1.7238504127039416,-0.8415892622092795
2.7494618892669678,-1.6254670993272604,1.7238504127039416,-0.8415892622092795
2.7994303703308105,-1.6083056373200924,1.7010185157203062,-0.8571514962472073
2.8497047424316406,-1.6083056373200924,1.7010185157203062,-0.8571514962472073
2.899665117263794,-1.587690463869513,1.6775040866994917,-0.8727705471674456
2.9496800899505615,-1.587690463869513,1.6775040866994917,-0.8727705471674456
2.999377727508545,-1.5691860095627188,1.653674623172746,-0.8855106507243979
3.0495963096618652,-1.5691860095627188,1.653674623172746,-0.8855106507243979
3.099439859390259,-1.5503654925353723,1.6309265508912987,-0.8980575865931472
3.1494574546813965,-1.5503654925353723,1.6309265508912987,-0.8980575865931472
3.1996541023254395,-1.5299549141584325,1.6096216557768037,-0.9086647208229373
3.249701499938965,-1.5299549141584325,1.6096216557768037,-0.9086647208229373
3.2995753288269043,-1.5299549141584325,1.6096216557768037,-0.9086647208229373
3.3496408462524414,-1.5084868840810035,1.589078871903941,-0.9183072601851603
3.3993897438049316,-1.488848808452793,1.5680632934961158,-0.9278485653545152
3.449605703353882,-1.488848808452793,1.5680632934961158,-0.9278485653545152
3.4995384216308594,-1.4708113851507167,1.541062981335411,-0.9405552297539499
3.5496718883514404,-1.4708113851507167,1.541062981335411,-0.9405552297539499
3.59944224357605,-1.4537898276144412,1.5131164311829968,-0.9508734564658945
3.6492807865142822,-1.4537898276144412,1.5131164311829968,-0.9508734564658945
3.699312448501587,-1.4537898276144412,1.5131164311829968,-0.9508734564658945
3.749424457550049,-1.4338445801853577,1.4905000985410863,-0.9593870584386445
3.7995307445526123,-1.4338445801853577,1.4905000985410863,-0.9593870584386445
3.849515438079834,-1.4338445801853577,1.4905000985410863,-0.9593870584386445
3.8995373249053955,-1.4174796541470962,1.46522884434392,-0.968743067386928
3.9498934745788574,-1.4041867950612459,1.4419571426647777,-0.9783312763758878
3.9994373321533203,-1.3875969205261012,1.4183972594543446,-0.9897135698976259
4.049525022506714,-1.3875969205261012,1.4183972594543446,-0.9897135698976259
4.0993921756744385,-1.3724760886641865,1.3974237284748163,-0.9986990092068292
4.149450302124023,-1.3724760886641865,1.3974237284748163,-0.9986990092068292
4.199582815170288,-1.3724760886641865,1.3974237284748163,-0.9986990092068292
4.249679088592529,-1.3724760886641865,1.3974237284748163,-0.9986990092068292
4.299594879150391,-1.3544822314551173,1.3714392096498904,-1.0093734877162301
4.349663019180298,-1.3379510275252713,1.3479183958599559,-1.0183663878637064
4.39962100982666,-1.3233994390270665,1.3198132182894058,-1.0298818231980538
4.449501276016235,-1.3233994390270665,1.3198132182894058,-1.0298818231980538
4.499523878097534,-1.3233994390270665,1.3198132182894058,-1.0298818231980538
4.5494349002838135,-1.3233994390270665,1.3198132182894058,-1.0298818231980538
4.599717855453491,-1.3045587072131755,1.2931602568314036,-1.0390800465012402
4.6494104862213135,-1.2860662612856386,1.2672076664391332,-1.0473927123018698
4.70057487487793,-1.2669637163443257,1.2446343231530412,-1.0537269883854765
4.7496373653411865,-1.2669637163443257,1.2446343231530412,-1.0537269883854765
4.799415826797485,-1.2535053162186833,1.2186703411336022,-1.0612536086054574
4.8495707511901855,-1.2535053162186833,1.2186703411336022,-1.0612536086054574
4.8995795249938965,-1.2535053162186833,1.2186703411336022,-1.0612536086054574
4.9495415687561035,-1.2535053162186833,1.2186703411336022,-1.0612536086054574
4.999783992767334,-1.2370690771772312,1.194179326740773,-1.065948827606153
5.049729108810425,-1.2215684644223408,1.170499073704167,-1.0677239216445293
5.099727630615234,-1.2034979582206282,1.1428860543225818,-1.0708873322046113
5.149439573287964,-1.2034979582206282,1.1428860543225818,-1.0708873322046113
5.200744390487671,-1.1878487672342088,1.1192161253183648,-1.069505981685455
5.2502360343933105,-1.1878487672342088,1.1192161253183648,-1.069505981685455
5.299569845199585,-1.1735842961606449,1.092658602011122,-1.0690442736360137
5.349664688110352,-1.1735842961606449,1.092658602011122,-1.0690442736360137
5.399531364440918,-1.162564019128059,1.0690546731289092,-1.0683029244958646
5.449584722518921,-1.162564019128059,1.0690546731289092,-1.0683029244958646
5.499485731124878,-1.162564019128059,1.0690546731289092,-1.0683029244958646
5.550321102142334,-1.162564019128059,1.0690546731289092,-1.0683029244958646
5.599323034286499,-1.1459535989462595,1.043406102444115,-1.0659237499912881
5.650116443634033,-1.1296575258881005,1.0142541738489246,-1.066209258576545
5.699443340301514,-1.109118051219362,0.9923341534581861,-1.0636738081186516
5.749592065811157,-1.109118051219362,0.9923341534581861,-1.0636738081186516
5.799596071243286,-1.092584298854361,0.965903540041272,-1.0628709735613064
5.849548816680908,-1.092584298854361,0.965903540041272,-1.0628709735613064
5.899555206298828,-1.076373772604927,0.9393701216351039,-1.063742561731976
5.949853420257568,-1.076373772604927,0.9393701216351039,-1.063742561731976
5.999516725540161,-1.0554242310591673,0.9146701112791322,-1.0636869469759727
6.049329042434692,-1.0554242310591673,0.9146701112791322,-1.0636869469759727
6.099563360214233,-1.0402284346739705,0.8897047419139715,-1.0645413454412684
6.149505615234375,-1.0402284346739705,0.8897047419139715,-1.0645413454412684
6.199493169784546,-1.0250088884463682,0.8631675763392256,-1.06553467439671
6.249557256698608,-1.0250088884463682,0.8631675763392256,-1.06553467439671
6.299509525299072,-1.0083538145489095,0.8362942066780258,-1.0664902213660594
6.349517345428467,-1.0083538145489095,0.8362942066780258,-1.0664902213660594
6.399399518966675,-0.9948746512592483,0.8067988955083828,-1.0661917384660302
6.4494264125823975,-0.9948746512592483,0.8067988955083828,-1.0661917384660302
6.499390363693237,-0.9792273117541267,0.7804360196186619,-1.0652677832387323
6.549437999725342,-0.9792273117541267,0.7804360196186619,-1.0652677832387323
6.600003719329834,-0.9650752324419001,0.7562177623375824,-1.0642271445226168
6.650388240814209,-0.9650752324419001,0.7562177623375824,-1.0642271445226168
6.69942569732666,-0.9650752324419001,0.7562177623375824,-1.0642271445226168
6.749432325363159,-0.9650752324419001,0.7562177623375824,-1.0642271445226168
6.799692869186401,-0.9493082818919644,0.7330757701559368,-1.0628164257337813
6.84952449798584,-0.9334839994489991,0.7084661526105837,-1.063142439509372
6.899414777755737,-0.9194017325132587,0.6858500412533389,-1.060034158313361
6.949478387832642,-0.9194017325132587,0.6858500412533389,-1.060034158313361
6.999466419219971,-0.9035135063385035,0.6560058732957387,-1.0620280916434557
7.049360036849976,-0.9035135063385035,0.6560058732957387,-1.0620280916434557
7.099631071090698,-0.9035135063385035,0.6560058732957387,-1.0620280916434557
7.149489641189575,-0.9035135063385035,0.6560058732957387,-1.0620280916434557
7.1993560791015625,-0.8887563281440273,0.629427115633666,-1.0613476764548628
7.249464988708496,-0.868125971854274,0.6012953509950741,-1.0620512669017497
7.299769401550293,-0.851517884979844,0.5759552219177829,-1.061691049247964
7.3498594760894775,-0.851517884979844,0.5759552219177829,-1.061691049247964
7.3994104862213135,-0.8361954144648978,0.5526696737823652,-1.0615895330086258
7.449551582336426,-0.8361954144648978,0.5526696737823652,-1.0615895330086258
7.499490022659302,-0.8181000105910686,0.5256236113557614,-1.063403154342075
7.549593210220337,-0.8181000105910686,0.5256236113557614,-1.063403154342075
7.5996997356414795,-0.801694176972664,0.5025220737614595,-1.062822177816498
7.649377107620239,-0.801694176972664,0.5025220737614595,-1.062822177816498
7.699637174606323,-0.7874655323297851,0.4761209232582229,-1.062969490307762
7.749420166015625,-0.7874655323297851,0.4761209232582229,-1.062969490307762
7.799421072006226,-0.7703692826594652,0.4475982230259004,-1.064316561333704
7.850203990936279,-0.7703692826594652,0.4475982230259004,-1.064316561333704
7.899684906005859,-0.7562843512060999,0.420716302980302,-1.062850470236163
7.949649095535278,-0.7562843512060999,0.420716302980302,-1.062850470236163
7.999582529067993,-0.7428065261638581,0.3914940433082739,-1.0632969111664257
8.049638748168945,-0.7428065261638581,0.3914940433082739,-1.0632969111664257
8.099388360977173,-0.7274881366028817,0.3666320590855054,-1.0645112230776037
8.149625301361084,-0.7274881366028817,0.3666320590855054,-1.0645112230776037
8.199493408203125,-0.7274881366028817,0.3666320590855054,-1.0645112230776037
8.25520396232605,-0.7274881366028817,0.3666320590855054,-1.0645112230776037
8.306148767471313,-0.7274881366028817,0.3666320590855054,-1.0645112230776037
8.351064443588257,-0.7111220564851719,0.343927811171166,-1.0639825578039854
8.39975118637085,-0.7111220564851719,0.343927811171166,-1.0639825578039854
8.449497938156128,-0.6806409405444513,0.2946123753192889,-1.0630459567309374
8.49960207939148,-0.6630315272947549,0.2662700204805935,-1.0631799484165234
8.55019474029541,-0.6630315272947549,0.2662700204805935,-1.0631799484165234
8.599630355834961,-0.6487575623858353,0.23970496203125063,-1.062494523464605
8.649398565292358,-0.6487575623858353,0.23970496203125063,-1.062494523464605
8.699977159500122,-0.6336525490007106,0.2140871307985734,-1.0622974864019064
8.749650716781616,-0.6336525490007106,0.2140871307985734,-1.0622974864019064
8.799479246139526,-0.6188975480571035,0.1877270340275326,-1.062495084696845
8.849780321121216,-0.6188975480571035,0.1877270340275326,-1.062495084696845
8.899692058563232,-0.6188975480571035,0.1877270340275326,-1.062495084696845
8.949495077133179,-0.6188975480571035,0.1877270340275326,-1.062495084696845
8.999496459960938,-0.6029490349810118,0.15755793776832244,-1.0626523458404151
9.04948353767395,-0.5873737497531981,0.12979871837320428,-1.0620069836240404
9.099598407745361,-0.5685786757076725,0.11154830389286217,-1.0605795719817668
9.149522304534912,-0.5685786757076725,0.11154830389286217,-1.0605795719817668
9.199678897857666,-0.5685786757076725,0.11154830389286217,-1.0605795719817668
9.249731063842773,-0.5530066813678703,0.08826657167844591,-1.0593652265059799
9.29935598373413,-0.5376626790182163,0.05941525292046422,-1.0582187757574288
9.349536895751953,-0.5376626790182163,0.05941525292046422,-1.0582187757574288
9.399569988250732,-0.5230377108460471,0.035338714166879934,-1.048750423824805
9.449509382247925,-0.5230377108460471,0.035338714166879934,-1.048750423824805
9.49954080581665,-0.5230377108460471,0.035338714166879934,-1.048750423824805
9.54954218864441,-0.5091820245150892,0.017955210848006817,-1.0264423712434037
9.59952688217163,-0.4988157806650692,0.005506091836698965,-0.9936450588741709
9.649483680725098,-0.4988157806650692,0.005506091836698965,-0.9936450588741709
9.699424982070923,-0.48948950478505604,-0.0008928546686464839,-0.9489847767668981
9.749672889709473,-0.48948950478505604,-0.0008928546686464839,-0.9489847767668981
9.79957389831543,-0.48293199999208014,-0.000680699112357866,-0.9003404634187194
9.849565982818604,-0.48293199999208014,-0.000680699112357866,-0.9003404634187194
9.89940333366394,-0.48293199999208014,-0.000680699112357866,-0.9003404634187194
9.949691534042358,-0.48293199999208014,-0.000680699112357866,-0.9003404634187194
9.999584436416626,-0.47144862364480794,0.0013385359564151295,-0.8472555971760876
10.04948353767395,-0.46221398423626375,-0.001179883808222107,-0.7868619563842724
10.099703788757324,-0.4552195704053695,-0.0042048424743596075,-0.7180656744474481
10.149543523788452,-0.4552195704053695,-0.0042048424743596075,-0.7180656744474481
10.199472427368164,-0.4493789508211026,-0.002049247872255369,-0.6373677019663962
10.249554872512817,-0.4493789508211026,-0.002049247872255369,-0.6373677019663962
10.300084114074707,-0.44587732348412373,0.0004789730501511963,-0.548358733773212
10.349436044692993,-0.44587732348412373,0.0004789730501511963,-0.548358733773212
10.399369478225708,-0.4407214491201233,0.006491381119836007,-0.45056233349421176
10.449819326400757,-0.4407214491201233,0.006491381119836007,-0.45056233349421176
10.499977350234985,-0.43923959548471864,0.013913332599435405,-0.3466378147624059
10.54968810081482,-0.43923959548471864,0.013913332599435405,-0.3466378147624059
10.599453926086426,-0.4358313791011322,0.02101942000627388,-0.2403574816948401
10.649447202682495,-0.4358313791011322,0.02101942000627388,-0.2403574816948401
10.699506521224976,-0.43375207111913205,0.028741811895876088,-0.13376904664457068
10.749287605285645,-0.43375207111913205,0.028741811895876088,-0.13376904664457068
10.799774885177612,-0.42945758115960553,0.03137552284248715,-0.030604225812681064
10.849645614624023,-0.42945758115960553,0.03137552284248715,-0.030604225812681064
10.899332761764526,-0.4275260566066697,0.03933173122146738,0.0746345194675048
10.949482679367065,-0.4275260566066697,0.03933173122146738,0.0746345194675048
10.999419689178467,-0.426860872148769,0.043442701056627536,0.17553338758632245
11.04947018623352,-0.426860872148769,0.043442701056627536,0.17553338758632245
11.09934949874878,-0.4258242070708327,0.05258397125913046,0.2760609270577187
11.149459600448608,-0.4258242070708327,0.05258397125913046,0.2760609270577187
11.199500322341919,-0.42292550648798444,0.06410829286144835,0.3785838929171286
11.249600648880005,-0.42292550648798444,0.06410829286144835,0.3785838929171286
11.299501180648804,-0.42080537166070564,0.07762219965330057,0.4751577966481533
11.349509716033936,-0.42080537166070564,0.07762219965330057,0.4751577966481533
11.400002717971802,-0.4149629834049477,0.0874278146030145,0.5708152474816675
11.449605941772461,-0.4149629834049477,0.0874278146030145,0.5708152474816675
11.50106143951416,-0.4149629834049477,0.0874278146030145,0.5708152474816675
11.549556970596313,-0.4149629834049477,0.0874278146030145,0.5708152474816675
11.599637031555176,-0.4106712617323166,0.09747148695252818,0.6599823444317655
11.649560451507568,-0.40964703258286084,0.11114120959429331,0.7482264639584938
11.699732303619385,-0.40412228596746036,0.12691117468328544,0.8296742463867997
11.749650955200195,-0.40412228596746036,0.12691117468328544,0.8296742463867997
11.799660205841064,-0.40564239828389126,0.14738610807512903,0.9156513464269931
11.849493026733398,-0.40564239828389126,0.14738610807512903,0.9156513464269931
11.899654388427734,-0.39848277008146665,0.16708163002931609,0.9821289147654
11.949816226959229,-0.39848277008146665,0.16708163002931609,0.9821289147654
11.999757289886475,-0.39848277008146665,0.16708163002931609,0.9821289147654
12.049562454223633,-0.39848277008146665,0.16708163002931609,0.9821289147654
12.099563837051392,-0.39399586728043257,0.18687222297956552,1.042389177093928
12.14950942993164,-0.3880352471721558,0.20809376322972178,1.0922319906826832
12.199381828308105,-0.3858879504176771,0.22920883119794394,1.134993841584826
12.249507427215576,-0.3858879504176771,0.22920883119794394,1.134993841584826
12.299780368804932,-0.37585895779914924,0.2524571417322978,1.1680987971730274
12.34947395324707,-0.37585895779914924,0.2524571417322978,1.1680987971730274
12.39977478981018,-0.3659402761508946,0.2752981716656388,1.193750560383655
12.450218200683594,-0.3659402761508946,0.2752981716656388,1.193750560383655
12.49938154220581,-0.3567844433188384,0.2997302978264635,1.2122449858677518
12.549675226211548,-0.3567844433188384,0.2997302978264635,1.2122449858677518
12.599571466445923,-0.3502207247338819,0.3254598856985968,1.2272952966135386
12.649663925170898,-0.3502207247338819,0.3254598856985968,1.2272952966135386
12.699597358703613,-0.33744340092819247,0.35259579008276826,1.244310410692178
12.749658346176147,-0.33744340092819247,0.35259579008276826,1.244310410692178
12.799477338790894,-0.33040411698576455,0.3811143972682645,1.2604048276425224
12.849408388137817,-0.33040411698576455,0.3811143972682645,1.2604048276425224
12.899472713470459,-0.3230699996854839,0.41365214685524826,1.2769930785103127
12.949738502502441,-0.3230699996854839,0.41365214685524826,1.2769930785103127
12.9995596408844,-0.31515817611813624,0.44398961593153685,1.2937896819988952
13.04965877532959,-0.31515817611813624,0.44398961593153685,1.2937896819988952
13.09941840171814,-0.30663122239327434,0.4744030628230221,1.3084882451937017
13.149648427963257,-0.30663122239327434,0.4744030628230221,1.3084882451937017
13.199385643005371,-0.3037489468077522,0.5014459796017701,1.325335158171065
13.249491930007935,-0.3037489468077522,0.5014459796017701,1.325335158171065
13.299324989318848,-0.30339237232387917,0.5315413077563905,1.3405184447283085
13.349390029907227,-0.30339237232387917,0.5315413077563905,1.3405184447283085
13.399343013763428,-0.29918807878030695,0.5577970512553628,1.3543823748229054
13.449306964874268,-0.29918807878030695,0.5577970512553628,1.3543823748229054
13.499826431274414,-0.298888941666902,0.5923722101180237,1.3677285421316374
13.549514770507812,-0.298888941666902,0.5923722101180237,1.3677285421316374
13.599425792694092,-0.2952053941691851,0.6211642208167883,1.3815565143705493
13.649442195892334,-0.2952053941691851,0.6211642208167883,1.3815565143705493
13.699553489685059,-0.29156896148597133,0.6542099072192574,1.3947709140355595
13.749492645263672,-0.29156896148597133,0.6542099072192574,1.3947709140355595
13.799493551254272,-0.28927822244857027,0.6824172670687315,1.4074859954913455
13.849967956542969,-0.28927822244857027,0.6824172670687315,1.4074859954913455
13.8993399143219,-0.28545026924489136,0.7121698358673321,1.4186876219931603
13.949432611465454,-0.28545026924489136,0.7121698358673321,1.4186876219931603
13.999529600143433,-0.28260993894455294,0.7424640584569994,1.4300179101810429
14.049556016921997,-0.28260993894455294,0.7424640584569994,1.4300179101810429
14.09963059425354,-0.27859180216301166,0.7705957617700822,1.4405928999607855
14.15012264251709,-0.27859180216301166,0.7705957617700822,1.4405928999607855
14.199665307998657,-0.2747592418459779,0.8007447427973847,1.4512064391736001
14.249801874160767,-0.2747592418459779,0.8007447427973847,1.4512064391736001
14.299614429473877,-0.2731472317755373,0.829241825041271,1.460007811542396
14.349477052688599,-0.2731472317755373,0.829241825041271,1.460007811542396
14.399502754211426,-0.2731472317755373,0.829241825041271,1.460007811542396
14.449661493301392,-0.2731472317755373,0.829241825041271,1.460007811542396
14.499379396438599,-0.2710063363007826,0.8644956167986335,1.4666209480001433
14.549476385116577,-0.27588972620588414,0.8960828142790415,1.4755949803866304
14.599551439285278,-0.27809994789116094,0.9275004329209886,1.4821715048675128
14.649519205093384,-0.27809994789116094,0.9275004329209886,1.4821715048675128
14.699353694915771,-0.27319299334931735,0.9605413261781802,1.4878126170505728
14.74979043006897,-0.27319299334931735,0.9605413261781802,1.4878126170505728
14.799571990966797,-0.27117584414734935,0.9897813716629696,1.4946441997817954
14.849668264389038,-0.27117584414734935,0.9897813716629696,1.4946441997817954
14.899390935897827,-0.2719319368619762,1.0208898837432898,1.4998585796278225
14.950728178024292,-0.2719319368619762,1.0208898837432898,1.4998585796278225
14.999578952789307,-0.2719319368619762,1.0208898837432898,1.4998585796278225
15.049596548080444,-0.26733361520558885,1.0512044980757063,1.503813099363223
15.099723815917969,-0.26733361520558885,1.0512044980757063,1.503813099363223
15.149636268615723,-0.26733361520558885,1.0512044980757063,1.503813099363223
15.199463129043579,-0.26811674130882124,1.0793926085283154,1.5055810078080105
15.249554872512817,-0.27037995615471444,1.1120110820821705,1.5083760040043028
15.299334287643433,-0.27239687718788974,1.143374636005884,1.510613144772194
15.350127696990967,-0.27239687718788974,1.143374636005884,1.510613144772194
15.399471998214722,-0.2716634209565098,1.1737552641438163,1.5110365760103883
15.449539422988892,-0.2716634209565098,1.1737552641438163,1.5110365760103883
15.499545812606812,-0.2716634209565098,1.1737552641438163,1.5110365760103883
15.549787044525146,-0.2716634209565098,1.1737552641438163,1.5110365760103883
15.599665403366089,-0.2708402257757283,1.204383666418315,1.5128350147960379
15.649516820907593,-0.27580611772259633,1.2324528262494747,1.5144504540647974
15.699512004852295,-0.2745584941286915,1.260526819716913,1.514044014397795
15.749541521072388,-0.2745584941286915,1.260526819716913,1.514044014397795
15.799914836883545,-0.2695010973112816,1.2908561760858241,1.5163025890861148
15.849709272384644,-0.2695010973112816,1.2908561760858241,1.5163025890861148
15.899771213531494,-0.2721917140392963,1.3233907877412159,1.5167882045267909
15.949531316757202,-0.2721917140392963,1.3233907877412159,1.5167882045267909
15.999586820602417,-0.2721917140392963,1.3233907877412159,1.5167882045267909
16.049501180648804,-0.2721917140392963,1.3233907877412159,1.5167882045267909
16.09938097000122,-0.27101287145916386,1.3549712554858944,1.5184603772230412
16.15036916732788,-0.2696267551662369,1.3906123406369701,1.5204777197257755
16.1998507976532,-0.2696267551662369,1.3906123406369701,1.5204777197257755
16.250139236450195,-0.2696267551662369,1.3906123406369701,1.5204777197257755
16.29946780204773,-0.27117482179329344,1.4204231448194369,1.5223704057922198
16.35015058517456,-0.2687396099539914,1.450398507295278,1.5242070775192018
16.399792671203613,-0.2699611197229985,1.4807986583526453,1.5265043381043286
16.449547290802002,-0.2699611197229985,1.4807986583526453,1.5265043381043286
16.499651670455933,-0.27030008343565093,1.510785571919094,1.5296398389621984
16.549599409103394,-0.27030008343565093,1.510785571919094,1.5296398389621984
16.599480867385864,-0.270653269584199,1.5396988291150948,1.531409607446718
16.649978160858154,-0.270653269584199,1.5396988291150948,1.531409607446718
16.699803590774536,-0.270653269584199,1.5396988291150948,1.531409607446718
16.749869108200073,-0.27191949437001206,1.5694330476241483,1.5344815849397349
16.799596548080444,-0.275504789802673,1.5965052003543232,1.5392955450664991
16.849487781524658,-0.275504789802673,1.5965052003543232,1.5392955450664991
16.89954376220703,-0.275931580159934,1.6242920756500083,1.5419393968870696
16.949540376663208,-0.275931580159934,1.6242920756500083,1.5419393968870696
16.999478101730347,-0.2776775872484533,1.6544524599539878,1.5440788173920013
17.049752712249756,-0.2776775872484533,1.6544524599539878,1.5440788173920013
17.099668264389038,-0.2755834096431724,1.684624525902146,1.5467212437988878
17.150126218795776,-0.2755834096431724,1.684624525902146,1.5467212437988878
17.19950246810913,-0.2815170100161647,1.7114751301108866,1.5449071851816756
17.249948978424072,-0.2815170100161647,1.7114751301108866,1.5449071851816756
17.299516677856445,-0.2815170100161647,1.7114751301108866,1.5449071851816756
17.349483251571655,-0.2815170100161647,1.7114751301108866,1.5449071851816756
17.399389266967773,-0.28052031149935797,1.7333641881608828,1.5350636159656152
17.44958806037903,-0.27921838388619113,1.7561121192786295,1.5180435809787889
17.49956727027893,-0.27687683921000905,1.7728234894463266,1.4885510280532002
17.549586296081543,-0.27687683921000905,1.7728234894463266,1.4885510280532002
17.599673986434937,-0.27687683921000905,1.7728234894463266,1.4885510280532002
