t,chair_x,chair_y,chair_yaw,human5_x,human5_y,human6_x,human6_y,human7_x,human7_y,human8_x,human8_y
0.0,-0.952970027923584,1.7486308813095093,0.0017751345411043,1.5705108642578125,-3.2626287937164307,1.5516520738601685,3.1435680389404297,0.8107936978340149,0.21586363017559052,2.2443599700927734,-0.475406676530838
0.050029754638671875,-0.9531599283218384,1.7484956979751587,0.001824595798600624,1.5542378425598145,-3.267080783843994,1.5515953302383423,3.143923282623291,0.8113651275634766,0.21581998467445374,2.245218276977539,-0.4750423729419708
0.09986186027526855,-0.9532614946365356,1.7485110759735107,0.0016114331325266852,1.5416654348373413,-3.26979398727417,1.5518169403076172,3.1444592475891113,0.81191486120224,0.21562351286411285,2.2458457946777344,-0.47459694743156433
0.14980220794677734,-0.9533162117004395,1.7486265897750854,0.001445439781399039,1.5275222063064575,-3.2700178623199463,1.5524077415466309,3.145784378051758,0.8128297924995422,0.21536608040332794,2.2462639808654785,-0.47395575046539307
0.19998502731323242,-0.9533000588417053,1.7487763166427612,0.0013421172776689268,1.517463207244873,-3.2692408561706543,1.5531437397003174,3.146836280822754,0.8138591647148132,0.2151290327310562,2.246570110321045,-0.47340840101242065
0.24985194206237793,-0.9531214237213135,1.7487579584121704,0.0013830217436921826,1.5092222690582275,-3.2664597034454346,1.5535918474197388,3.147728204727173,0.8150528073310852,0.21499645709991455,2.24690842628479,-0.4727669954299927
0.30016350746154785,-0.9529397487640381,1.7486963272094727,0.0014596498356975198,1.5039504766464233,-3.2646596431732178,1.5537699460983276,3.1482481956481934,0.8162326812744141,0.21495617926120758,2.2471227645874023,-0.47202813625335693
0.350085973739624,-0.9528364539146423,1.7486859560012817,0.0012589477335197454,1.5006756782531738,-3.2628540992736816,1.55391526222229,3.1486093997955322,0.8174619674682617,0.21505975723266602,2.24748158454895,-0.47084373235702515
0.39995646476745605,-0.9528019428253174,1.7486799955368042,0.0008752089362559515,1.4996460676193237,-3.262022018432617,1.553797721862793,3.1487531661987305,0.8180790543556213,0.21523207426071167,2.2478091716766357,-0.46964800357818604
0.45006608963012695,-0.9527043104171753,1.7487086057662964,2.4638467649330376e-05,1.501043438911438,-3.261406183242798,1.5535378456115723,3.148751735687256,0.8184975981712341,0.21579109132289886,2.2480790615081787,-0.46864554286003113
0.4998908042907715,-0.9524243474006653,1.7488449811935425,-0.0012753227113505195,1.5049446821212769,-3.261542558670044,1.553314208984375,3.1487231254577637,0.819379448890686,0.21732588112354279,2.248248338699341,-0.46753251552581787
0.549921989440918,-0.9521128535270691,1.7489515542984009,-0.0023827148739258308,1.509564995765686,-3.262451171875,1.5532838106155396,3.148517608642578,0.8210564255714417,0.21983486413955688,2.2481555938720703,-0.46654561161994934
0.6000385284423828,-0.9516127109527588,1.7490448951721191,-0.003571566750540221,1.5144174098968506,-3.2637298107147217,1.5534758567810059,3.1480555534362793,0.8241010904312134,0.22400812804698944,2.2478106021881104,-0.4657076597213745
0.6500980854034424,-0.9510753154754639,1.7490094900131226,-0.00514953933252361,1.5190364122390747,-3.2649130821228027,1.5541867017745972,3.147503137588501,0.829433023929596,0.23011982440948486,2.247145414352417,-0.465091347694397
