t,chair_x,chair_y,chair_yaw,human5_x,human5_y,human6_x,human6_y,human7_x,human7_y,human8_x,human8_y
0.0,-0.9491921067237854,1.7447506189346313,0.016820129299113053,1.7740674018859863,-3.259965181350708,1.5830808877944946,3.081105947494507,3.3809094429016113,0.27608522772789,-0.930900514125824,-1.5236985683441162
0.049627065658569336,-0.949181318283081,1.744760513305664,0.016738277497939543,1.7740674018859863,-3.259965181350708,1.5782959461212158,3.0879998207092285,3.3902201652526855,0.2775436043739319,-0.9301590323448181,-1.52382493019104
0.10062003135681152,-0.9492008090019226,1.744613528251648,0.016786606760499808,1.7740674018859863,-3.259965181350708,1.5755552053451538,3.0949149131774902,3.3962249755859375,0.2764507234096527,-0.9294452667236328,-1.5239521265029907
0.14976119995117188,-0.9494378566741943,1.7445796728134155,0.016970305353550163,1.7740674018859863,-3.259965181350708,1.5742261409759521,3.1028263568878174,3.399521589279175,0.2722412049770355,-0.9288408756256104,-1.5242336988449097
0.20062661170959473,-0.9494937062263489,1.7445555925369263,0.016918409496075953,1.6760588884353638,-3.2569117546081543,1.5743504762649536,3.1107289791107178,3.400118350982666,0.2621783912181854,-0.9284031391143799,-1.5245630741119385
0.25002527236938477,-0.949397623538971,1.7448394298553467,0.0168522518769589,1.6766523122787476,-3.2525718212127686,1.5755527019500732,3.1173298358917236,3.4031732082366943,0.24689416587352753,-0.928097128868103,-1.524854302406311
0.3004305362701416,-0.949188768863678,1.744741678237915,0.015911003982657115,1.6791857481002808,-3.2511212825775146,1.5780309438705444,3.1229896545410156,3.4098384380340576,0.22740010917186737,-0.9278837442398071,-1.525015115737915
0.3504064083099365,-0.9487051367759705,1.7451225519180298,0.01435406856614876,1.6822526454925537,-3.2504286766052246,1.5809531211853027,3.1267406940460205,3.415952682495117,0.2085956633090973,-0.9277297854423523,-1.5249717235565186
0.4000406265258789,-0.9481028318405151,1.7453726530075073,0.012426061782246834,1.6858258247375488,-3.2485640048980713,1.5827043056488037,3.1286802291870117,3.4197099208831787,0.18885332345962524,-0.9276114106178284,-1.524704098701477
0.45061826705932617,-0.947243332862854,1.7454957962036133,0.010722613160868507,1.6894409656524658,-3.245410203933716,1.5831547975540161,3.128770589828491,3.420325994491577,0.17374441027641296,-0.9275828003883362,-1.52440345287323
0.5002658367156982,-0.9458956122398376,1.7456568479537964,0.008910128906090053,1.693482518196106,-3.2379109859466553,1.5825132131576538,3.1267218589782715,3.4177796840667725,0.15399117767810822,-0.9276853203773499,-1.5236707925796509
